song_id,beat_idx,time_s,chord_changed,gt_root,gt_label,A_beat_phase,A_beats_since_change,B_bass_changed,B_bass_onset,B_bass_is_root_or_fifth,C_bigram_logprob_atomic,C_bigram_logprob_mode,C_bigram_mode_delta,D_onset_density,D_chroma_cosine_dist,E_dist_to_segment_boundary,E_position_in_loop,E_detected_period,E_loop_phase
001,199,132.721668195,False,1,C#:maj,3,0,True,True,True,,,,28.129745,0.5697681050950671,7,7,16,0
001,200,133.388333195,True,10,Bb:min,0,1,True,True,False,-2.4377109584517256,-2.5736485737941237,-0.13593761534239812,17.482037,0.010119590667803102,6,8,16,0
001,201,134.054998195,False,10,Bb:min,1,0,True,True,True,,,,24.610989,0.3355007636685007,5,9,16,0
001,202,134.72166319500002,True,3,Eb:min,2,1,True,True,True,-0.9208571923129222,-1.0375579076754873,-0.1167007153625651,24.625614,0.10228186642904002,4,10,16,0
001,203,135.388328195,False,3,Eb:min,3,0,False,True,True,,,,34.182205,0.25647987036184305,3,11,16,0
001,204,136.054993195,True,11,B:maj,0,1,False,True,False,-1.4380810796914412,-1.4157461743009645,0.022334905390476667,46.983353,0.03646654438485342,2,12,16,0
001,205,136.721658195,False,11,B:maj,1,0,True,True,True,,,,27.444996,0.41281656705542324,1,13,16,0
001,206,137.388323195,True,1,C#:maj,2,1,True,True,False,-0.859099210384681,-0.926312290335174,-0.06721307995049308,29.335434,0.10408391607456413,0,14,16,0
001,207,138.054988195,False,1,C#:maj,3,0,True,True,True,,,,27.124743,0.6267405735611847,1,15,16,0
001,208,138.72165319500002,True,6,F#:maj,0,1,True,True,True,-0.9661406636092794,-0.8176497684451669,0.1484908951641125,38.297623,0.08845485647957974,2,0,16,0
001,209,139.388318195,False,6,F#:maj,1,0,True,True,True,,,,34.273647,0.3028556379689443,3,1,16,0
001,210,140.054983195,False,6,F#:maj,2,1,False,True,True,,,,27.355228,0.05192364059423893,4,2,16,0
001,211,140.721648195,False,6,F#:maj,3,2,False,True,True,,,,18.608599,0.038211023387076715,5,3,16,0
001,212,141.388313195,True,11,B:maj,0,3,False,True,True,-1.750466057370887,-1.7436990662663379,0.006766991104549147,35.277752,0.12025518066647722,6,4,16,0
001,213,142.05497819500002,False,11,B:maj,1,0,False,True,True,,,,31.959255,0.27165053580987075,7,5,16,0
001,214,142.721643195,True,1,C#:maj,2,1,True,True,False,-0.859099210384681,-0.926312290335174,-0.06721307995049308,31.698448,0.08620686188635418,8,6,16,0
001,215,143.388308195,False,1,C#:maj,3,0,True,True,True,,,,28.231956,0.639431275127015,7,7,16,0
001,216,144.054973195,True,10,Bb:min,0,1,False,True,False,-2.4377109584517256,-2.5736485737941237,-0.13593761534239812,24.539879,0.03366219632363143,6,8,16,0
001,217,144.721638195,False,10,Bb:min,1,0,True,True,True,,,,28.093056,0.28438288982374704,5,9,16,0
001,218,145.38830319500002,True,3,Eb:min,2,1,True,True,True,-0.9208571923129222,-1.0375579076754873,-0.1167007153625651,27.891802,0.11859699463397477,4,10,16,0
001,219,146.05496819500001,False,3,Eb:min,3,0,False,True,True,,,,26.492863,0.4060792424303612,3,11,16,0
001,220,146.721633195,True,11,B:maj,0,1,False,True,False,-1.4380810796914412,-1.4157461743009645,0.022334905390476667,46.388145,0.14304209441477067,2,12,16,0
001,221,147.388298195,False,11,B:maj,1,0,True,True,True,,,,32.247185,0.3966103245292225,1,13,16,0
001,222,148.054963195,True,1,C#:maj,2,1,True,True,False,-0.859099210384681,-0.926312290335174,-0.06721307995049308,27.671078,0.11117342654763174,0,14,16,0
001,223,148.721628195,False,1,C#:maj,3,0,True,True,False,,,,27.167088,0.7733447612035644,1,15,16,0
001,224,149.38829319500002,True,6,F#:maj,0,1,True,True,True,-0.9661406636092794,-0.8176497684451669,0.1484908951641125,29.950712,0.06785813070573865,2,0,16,0
001,225,150.054958195,False,6,F#:maj,1,0,True,True,True,,,,28.808405,0.34996466237212354,3,1,16,0
001,226,150.721623195,False,6,F#:maj,2,1,False,True,True,,,,24.66616,0.026631162373662143,4,2,16,0
001,227,151.388288195,False,6,F#:maj,3,2,False,True,True,,,,29.880186,0.04541927485459207,5,3,16,0
001,228,152.054953195,True,11,B:maj,0,3,False,True,True,-1.750466057370887,-1.7436990662663379,0.006766991104549147,33.861946,0.07835084951585047,6,4,16,0
001,229,152.72161819500002,True,6,F#:maj7/5,1,0,True,True,False,-1.8917359212556921,-1.6817276070709353,0.21000831418475685,23.783995,0.46102904073348194,7,5,16,0
001,230,153.388283195,True,1,C#:maj,2,0,False,True,False,-1.6680665256038203,-1.6175641059374994,0.05050241966632085,26.215267,0.21936849548948611,8,6,16,0
001,231,154.054948195,False,1,C#:maj,3,0,False,True,False,,,,12.304878,0.32315678513234947,7,7,16,0
001,232,154.721613195,True,10,Bb:min,0,1,True,True,False,-2.4377109584517256,-2.5736485737941237,-0.13593761534239812,19.815502,0.12086115691639443,6,8,16,0
001,233,155.388278195,True,10,Bb:sus4,1,0,True,True,True,-4.373375879174803,-4.408031706438308,-0.03465582726350469,36.58265,0.406943870105971,5,9,16,0
001,234,156.05494319500002,True,3,Eb:min,2,0,False,True,True,-1.4378280112350734,-1.5297497518304009,-0.09192174059532743,41.653847,0.14834467170203391,4,10,16,0
001,235,156.72160819500002,False,3,Eb:min,3,0,True,True,True,,,,22.270344,0.21553754908585043,3,11,16,0
001,236,157.388273195,True,11,B:maj,0,1,False,True,False,-1.4380810796914412,-1.4157461743009645,0.022334905390476667,41.807083,0.028056882797953153,2,12,16,0
001,237,158.054938195,True,6,F#:maj7/5,1,0,True,True,True,-1.8917359212556921,-1.6817276070709353,0.21000831418475685,38.29592,0.32657082843821506,1,13,16,0
001,238,158.721603195,True,1,C#:maj,2,0,True,True,False,-1.6680665256038203,-1.6175641059374994,0.05050241966632085,34.93403,0.11494847929638785,0,14,16,0
001,239,159.388268195,False,1,C#:maj,3,0,True,True,True,,,,15.97261,0.49474997621343,1,15,16,0
001,240,160.05493319500002,True,6,F#:maj,0,1,False,True,True,-0.9661406636092794,-0.8176497684451669,0.1484908951641125,30.580395,0.1170448196877828,2,0,16,0
001,241,160.721598195,False,6,F#:maj,1,0,True,True,True,,,,19.748833,0.31462087555182483,3,1,16,0
001,242,161.388263195,False,6,F#:maj,2,1,False,True,True,,,,29.156698,0.12724995745086265,4,2,16,0
001,243,162.054928195,False,6,F#:maj,3,2,False,True,True,,,,40.412712,0.010780665980139825,5,3,16,0
001,244,162.721593195,True,11,B:maj,0,3,False,True,True,-1.750466057370887,-1.7436990662663379,0.006766991104549147,37.796013,0.08095973346350316,6,4,16,0
001,245,163.38825819500002,True,6,F#:maj7/5,1,0,True,True,False,-1.8917359212556921,-1.6817276070709353,0.21000831418475685,33.022472,0.21595652853983305,7,5,16,0
001,246,164.05492319500001,True,1,C#:maj,2,0,False,True,False,-1.6680665256038203,-1.6175641059374994,0.05050241966632085,27.426651,0.04690756287784503,8,6,16,0
001,247,164.721588195,False,1,C#:maj,3,0,False,True,False,,,,18.869041,0.38654535597512385,7,7,16,0
001,248,165.388253195,True,10,Bb:min,0,1,True,True,False,-2.4377109584517256,-2.5736485737941237,-0.13593761534239812,23.318253,0.16312670119583783,6,8,16,0
001,249,166.054918195,True,10,Bb:sus4,1,0,True,True,True,-4.373375879174803,-4.408031706438308,-0.03465582726350469,32.08485,0.41500973548656794,5,9,16,0
001,250,166.72158319500002,True,3,Eb:min,2,0,True,True,False,-1.4378280112350734,-1.5297497518304009,-0.09192174059532743,35.117393,0.059413394698405564,4,10,16,0
001,251,167.38824819500002,False,3,Eb:min,3,0,True,True,True,,,,20.673094,0.453622108063665,3,11,16,0
001,252,168.054913195,True,11,B:maj,0,1,False,True,False,-1.4380810796914412,-1.4157461743009645,0.022334905390476667,31.416422,0.010439644837598294,2,12,16,0
001,253,168.721578195,True,6,F#:maj7/5,1,0,True,True,False,-1.8917359212556921,-1.6817276070709353,0.21000831418475685,28.73167,0.25833190590252986,1,13,16,0
001,254,169.388243195,True,1,C#:maj,2,0,True,True,False,-1.6680665256038203,-1.6175641059374994,0.05050241966632085,30.56161,0.08949019159252414,0,14,16,0
001,255,170.054908195,False,1,C#:maj,3,0,True,True,False,,,,14.266759,0.5185775911271144,1,15,16,0
001,256,170.72157319500002,True,6,F#:maj,0,1,True,True,True,-0.9661406636092794,-0.8176497684451669,0.1484908951641125,23.871922,0.06364401182107404,2,0,16,0
001,257,171.38823819500004,False,6,F#:maj,1,0,True,True,True,,,,30.055515,0.4560586845690209,3,1,16,0
001,258,172.05490319500004,False,6,F#:maj,2,1,False,True,True,,,,29.298546,0.1122141248487466,4,2,16,0
001,259,172.72156819500003,False,6,F#:maj,3,2,False,True,True,,,,35.34673,0.019781052438159086,5,3,16,0
001,260,173.38823319500003,True,11,B:maj,0,3,False,True,True,-1.750466057370887,-1.7436990662663379,0.006766991104549147,44.554028,0.01697987193725159,6,4,16,0
001,261,174.05489819500002,True,6,F#:maj7/5,1,0,False,True,True,-1.8917359212556921,-1.6817276070709353,0.21000831418475685,41.808636,0.23428042993542975,7,5,16,0
001,262,174.72156319500002,True,1,C#:maj,2,0,True,True,False,-1.6680665256038203,-1.6175641059374994,0.05050241966632085,38.162556,0.07117222222496489,8,6,16,0
001,263,175.38822819500004,False,1,C#:maj,3,0,False,True,False,,,,17.064882,0.3393266097166009,7,7,16,0
001,264,176.05489319500003,True,10,Bb:min,0,1,True,True,False,-2.4377109584517256,-2.5736485737941237,-0.13593761534239812,20.307596,0.08312688750320063,6,8,16,0
001,265,176.72155819500003,True,10,Bb:sus4,1,0,True,True,True,-4.373375879174803,-4.408031706438308,-0.03465582726350469,28.655777,0.3106900703422003,5,9,16,0
001,266,177.38822319500002,True,3,Eb:min,2,0,False,True,True,-1.4378280112350734,-1.5297497518304009,-0.09192174059532743,40.671375,0.07116282672333363,4,10,16,0
001,267,178.05488819500002,False,3,Eb:min,3,0,True,True,True,,,,26.99572,0.3346831004710278,3,11,16,0
001,268,178.72155319500004,True,11,B:maj,0,1,True,True,True,-1.4380810796914412,-1.4157461743009645,0.022334905390476667,40.321312,0.02217074522108531,2,12,16,0
001,269,179.38821819500004,True,6,F#:maj7/5,1,0,True,True,False,-1.8917359212556921,-1.6817276070709353,0.21000831418475685,35.80966,0.24592970336089204,1,13,16,0
001,270,180.05488319500003,True,1,C#:maj,2,0,True,True,False,-1.6680665256038203,-1.6175641059374994,0.05050241966632085,39.861626,0.08179100661302696,0,14,16,0
001,271,180.72154819500003,False,1,C#:maj,3,0,True,True,True,,,,17.736166,0.5401539211040369,1,15,16,0
001,272,181.38821319500002,True,6,F#:maj,0,1,False,True,True,-0.9661406636092794,-0.8176497684451669,0.1484908951641125,28.758533,0.05577009522077192,2,0,16,0
001,273,182.05487819500004,False,6,F#:maj,1,0,True,True,True,,,,21.940489,0.42475537523456186,3,1,16,0
001,274,182.72154319500004,False,6,F#:maj,2,1,False,True,True,,,,25.64893,0.2137631532506864,4,2,16,0
001,275,183.38820819500006,False,6,F#:maj,3,2,False,True,True,,,,42.284492,0.02628695617703003,5,3,16,0
001,276,184.05487319500006,True,11,B:maj,0,3,False,True,True,-1.750466057370887,-1.7436990662663379,0.006766991104549147,29.95251,0.07249333482751386,4,4,16,0
001,277,184.72153819500005,True,1,C#:maj,1,0,True,True,False,-0.859099210384681,-0.926312290335174,-0.06721307995049308,28.976507,0.31062886071421714,3,5,16,0
001,278,185.38820319500005,False,1,C#:maj,2,0,False,True,False,,,,28.672756,0.0973553351341998,2,6,16,0
001,279,186.05486819500004,False,1,C#:maj,3,1,True,True,True,,,,12.579395,0.5998745331123481,1,7,16,0
001,280,186.72153319500006,True,10,Bb:min,0,2,True,True,False,-2.4377109584517256,-2.5736485737941237,-0.13593761534239812,23.693823,0.35176657769102937,0,8,16,0
001,281,187.38819819500006,True,3,Eb:min,1,0,True,True,True,-0.9208571923129222,-1.0375579076754873,-0.1167007153625651,31.918613,0.3903519931180026,1,9,16,0
001,282,188.05486319500005,False,3,Eb:min,2,0,False,True,True,,,,29.593102,0.09739457044465705,2,10,16,0
001,283,188.72152819500005,False,3,Eb:min,3,1,True,True,True,,,,7.058693,0.11086115922605622,3,11,16,0
001,284,189.38819319500004,True,11,B:maj,0,2,False,True,False,-1.4380810796914412,-1.4157461743009645,0.022334905390476667,21.436827,0.17492334408555632,4,12,16,0
001,285,190.05485819500004,True,1,C#:maj,1,0,True,True,False,-0.859099210384681,-0.926312290335174,-0.06721307995049308,34.910873,0.39550149107337296,5,13,16,0
001,286,190.72152319500006,False,1,C#:maj,2,0,False,True,False,,,,26.08577,0.12306274088517055,6,14,16,0
001,287,191.38818819500005,True,6,F#:sus2,3,1,True,True,False,-3.4324030673718475,-3.2345348921358474,0.1978681752360001,27.726723,0.3342918594916394,5,15,16,0
001,288,192.05485319500005,True,6,F#:maj,0,0,True,True,True,-0.690788132520882,-0.6378910704392556,0.05289706208162637,18.711914,0.1292574335664768,4,0,16,0
001,289,192.72151819500004,False,6,F#:maj,1,0,True,True,True,,,,44.065304,0.334227022385594,3,1,16,0
001,290,193.38818319500004,False,6,F#:maj,2,1,False,False,True,,,,0.0169788,0.21263375400017592,2,2,16,0
001,291,194.05484819500006,False,6,F#:maj,3,2,False,False,True,,,,0.0,0.0,1,3,16,0
002,0,0.510000034,False,-1,N,0,0,False,False,False,,,,0.0,0.0,0,0,16,0
002,1,1.4777420340000003,False,-1,N,1,1,False,False,False,,,,0.0,0.0,1,1,16,0
002,2,2.445484034,False,-1,N,2,2,False,False,False,,,,0.0,0.0,2,2,16,0
002,3,3.4132260340000005,False,-1,N,3,3,False,True,False,,,,17.891983,0.0,3,3,16,0
002,4,4.380968034,False,11,B:maj,0,4,False,True,True,,,,15.01424,0.1421201974513442,4,4,16,0
002,5,5.348710034000001,False,11,B:maj,1,5,True,True,True,,,,19.77538,0.8218735184402142,4,5,16,0
002,6,6.316452034000001,True,6,F#:maj,2,6,False,True,True,-1.6680665256038203,-1.6175641059374994,0.05050241966632085,23.241531,0.07235281616716382,3,6,16,0
002,7,7.284194034,False,6,F#:maj,3,0,True,True,False,,,,18.50745,0.02099623158773678,2,7,16,0
002,8,8.251936034,True,4,E:maj,0,1,False,True,True,-2.0071157946519658,-1.989250417282157,0.017865377369808755,36.146496,0.727068841142017,1,8,16,0
002,9,9.231769097333332,False,4,E:maj,1,0,False,True,True,,,,42.53689,0.04718914209674785,0,9,16,0
002,10,10.427934877416664,False,4,E:maj,2,1,False,True,True,,,,11.574196,0.07121498454316277,1,10,16,0
002,11,11.565676719416665,False,4,E:maj,3,2,False,True,True,,,,26.38623,0.08079976231348296,2,11,16,0
002,12,12.533418719416664,False,4,E:maj,0,3,True,True,False,,,,20.031567,0.24719763590155353,3,12,16,0
002,13,13.501160719416664,True,8,Ab:min,1,4,True,True,True,-3.033089758301073,-3.5324486343694055,-0.4993588760683325,29.636887,0.13992197487264646,4,13,16,0
002,14,14.468902719416665,False,8,Ab:min,2,0,True,True,False,,,,31.672756,0.6376106551097114,5,14,16,0
002,15,15.436644719416664,True,3,Eb:min/b3,3,1,False,True,False,-2.093234863812172,-2.0433223091091492,0.04991255470302258,22.471882,0.06301817988109626,6,15,16,0
002,16,16.404386719416667,False,3,Eb:min/b3,0,0,True,True,False,,,,23.014893,0.9024340797577126,5,0,16,0
002,17,17.39680051841667,True,4,E:maj,1,1,False,True,True,-1.5259291659956726,-1.4571358848232336,0.06879328117243899,38.519566,0.03759743816274308,4,1,16,0
002,18,18.468229518416667,False,4,E:maj,2,0,False,True,True,,,,16.517975,0.1145496793751154,3,2,16,0
002,19,19.51590555483333,False,4,E:maj,3,1,False,False,True,,,,0.08903557,0.7476710483813105,2,3,16,0
002,20,20.483647554833333,False,4,E:maj,0,2,True,True,False,,,,25.06532,0.9886705293433959,1,4,16,0
002,21,21.421150075,True,11,B:maj,1,3,False,True,True,-1.8917359212556921,-1.6817276070709353,0.21000831418475685,23.579016,0.09326513522602142,0,5,16,0
002,22,22.358650075,True,6,F#:maj,2,0,False,True,True,-1.6680665256038203,-1.6175641059374994,0.05050241966632085,27.591166,0.34766908654188533,1,6,16,0
002,23,23.296150075,False,6,F#:maj,3,0,False,True,True,,,,21.737432,0.06598006389248523,2,7,16,0
002,24,24.233650075,True,8,Ab:min,0,1,True,True,True,-1.4976743668485473,-1.803345211108066,-0.3056708442595186,28.372635,0.6889244851107521,3,8,16,0
002,25,25.171150075,False,8,Ab:min,1,0,False,True,True,,,,20.979332,0.1348064961116442,4,9,16,0
002,26,26.108650075,True,6,F#:maj,2,1,True,True,True,-1.8292225354462956,-1.807259476289004,0.021963059157291687,20.811783,0.6166881037973044,5,10,16,0
002,27,27.046150075,False,6,F#:maj,3,0,False,True,True,,,,32.34462,0.13798310991931073,6,11,16,0
002,28,27.983650075,True,8,Ab:min,0,1,True,True,True,-1.4976743668485473,-1.803345211108066,-0.3056708442595186,35.54715,0.6246936679573845,7,12,16,0
002,29,28.921150075,False,8,Ab:min,1,0,False,True,True,,,,27.152412,0.08093849711641787,8,13,16,0
002,30,29.858650075,True,6,F#:maj,2,1,True,True,True,-1.8292225354462956,-1.807259476289004,0.021963059157291687,18.047361,0.8823998163800347,9,14,16,0
002,31,30.796150075,False,6,F#:maj,3,0,False,True,True,,,,19.510212,0.04571914991119175,10,15,16,0
002,32,31.733650075,True,1,C#:min,0,1,True,True,True,-3.506120643268415,-3.8101510214177114,-0.30403037814929634,27.673653,0.5470094628686024,11,0,16,0
002,33,32.671150075,False,1,C#:min,1,0,False,True,True,,,,22.831348,0.13338446335705045,12,1,16,0
002,34,33.608650075,True,6,F#:maj,2,1,True,True,True,-0.8571363598548304,-0.5851500227141945,0.2719863371406359,29.591145,0.4581840884952012,13,2,16,0
002,35,34.546150075,False,6,F#:maj,3,0,False,True,True,,,,33.999924,0.048389735086128316,14,3,16,0
002,36,35.483650075,True,11,B:maj,0,1,False,True,True,-0.9661406636092794,-0.8176497684451669,0.1484908951641125,33.629463,0.3120619725905375,15,4,16,0
002,37,36.421150075,False,11,B:maj,1,0,True,True,True,,,,24.30861,0.031213334332251375,16,5,16,0
002,38,37.358650075,True,6,F#:maj,2,1,True,True,True,-1.6680665256038203,-1.6175641059374994,0.05050241966632085,28.874502,0.327521261611597,17,6,16,0
002,39,38.296150075,False,6,F#:maj,3,0,False,True,True,,,,28.485039,0.14796395368090287,18,7,16,0
002,40,39.233650075,True,4,E:maj,0,1,True,True,True,-2.0071157946519658,-1.989250417282157,0.017865377369808755,41.295303,0.778069834830081,19,8,16,0
002,41,40.171150075,False,4,E:maj,1,0,False,True,True,,,,28.619186,0.03137936608216407,20,9,16,0
002,42,41.108650075,True,6,F#:maj,2,1,False,True,False,-0.859099210384681,-0.926312290335174,-0.06721307995049308,28.160995,0.5414569387324558,21,10,16,0
002,43,42.046150075,False,6,F#:maj,3,0,True,True,True,,,,45.884857,0.20193141599812092,22,11,16,0
002,44,42.983650075,True,8,Ab:min,0,1,False,True,False,-1.4976743668485473,-1.803345211108066,-0.3056708442595186,46.908928,0.4802721663880086,22,12,16,0
002,45,43.921150075,False,8,Ab:min,1,0,True,True,True,,,,36.43308,0.1471778020390352,21,13,16,0
002,46,44.858650075,True,3,Eb:min/b3,2,1,True,True,False,-2.093234863812172,-2.0433223091091492,0.04991255470302258,22.194916,0.654531209476366,20,14,16,0
002,47,45.796150075,False,3,Eb:min/b3,3,0,False,True,False,,,,20.894386,0.08694374589254217,19,15,16,0
002,48,46.733650075,True,1,C#:min,0,1,False,True,False,-2.039357263579245,-1.9205642357886337,0.1187930277906113,30.459324,0.6032014397939519,18,0,16,0
002,49,47.671150075,False,1,C#:min,1,0,True,True,True,,,,27.358458,0.08316411414439562,17,1,16,0
002,50,48.608650075,True,6,F#:maj,2,1,True,True,True,-0.8571363598548304,-0.5851500227141945,0.2719863371406359,24.660473,0.5671925322035836,16,2,16,0
002,51,49.546150075,False,6,F#:maj,3,0,False,True,True,,,,36.090878,0.008054828563111682,15,3,16,0
002,52,50.483650075,True,11,B:maj,0,1,False,True,True,-0.9661406636092794,-0.8176497684451669,0.1484908951641125,36.349953,0.4526864053796654,14,4,16,0
002,53,51.421150075,False,11,B:maj,1,0,False,True,True,,,,18.63964,0.1418709082760664,13,5,16,0
002,54,52.358650075,True,6,F#:maj,2,1,False,True,True,-1.6680665256038203,-1.6175641059374994,0.05050241966632085,25.758656,0.2631315241543606,12,6,16,0
002,55,53.296150075,False,6,F#:maj,3,0,False,True,True,,,,34.879143,0.026052464848388968,11,7,16,0
002,56,54.233650075,True,8,Ab:min,0,1,True,True,False,-1.4976743668485473,-1.803345211108066,-0.3056708442595186,31.391506,0.44835106961615345,10,8,16,0
002,57,55.171150075,False,8,Ab:min,1,0,True,True,True,,,,34.022423,0.26330758827374845,9,9,16,0
002,58,56.108650075,True,3,Eb:min,2,1,True,True,True,-2.093234863812172,-2.0433223091091492,0.04991255470302258,30.910175,0.2907189463198323,8,10,16,0
002,59,57.046150075,False,3,Eb:min,3,0,False,True,True,,,,31.440224,0.11104746807834287,7,11,16,0
002,60,57.983650075,True,4,E:maj,0,1,True,True,True,-1.5259291659956726,-1.4571358848232336,0.06879328117243899,42.07984,0.8513080660344129,6,12,16,0
002,61,58.921150075,False,4,E:maj,1,0,False,True,True,,,,51.920166,0.04806592192552994,5,13,16,0
002,62,59.858650075,True,1,C#:min,2,1,True,True,True,-2.8696251334649308,-3.1498416643372913,-0.28021653087236054,29.155277,0.4311674347961558,4,14,16,0
002,63,60.796150075,False,1,C#:min,3,0,True,True,False,,,,25.811802,0.022993475054744028,3,15,16,0
002,64,61.733650075,True,4,E:maj,0,1,False,True,True,-2.530187062243202,-2.803576807701017,-0.2733897454578149,43.652298,0.3274060786057583,2,0,16,0
002,65,62.671150075,False,4,E:maj,1,0,False,True,True,,,,62.056137,0.07445684309094303,1,1,16,0
002,66,63.608650075,True,6,F#:maj,2,1,False,True,False,-0.859099210384681,-0.926312290335174,-0.06721307995049308,54.693443,0.5168471384000874,0,2,16,0
002,67,64.546150075,False,6,F#:maj,3,0,True,True,True,,,,40.627323,0.18058264226908383,1,3,16,0
002,68,65.483650075,True,11,B:maj,0,1,False,True,True,-0.9661406636092794,-0.8176497684451669,0.1484908951641125,34.964443,0.38317263666574686,2,4,16,0
002,69,66.421150075,False,11,B:maj,1,0,False,True,True,,,,26.676348,0.04680493479251657,3,5,16,0
002,70,67.358650075,True,6,F#:maj,2,1,True,True,False,-1.6680665256038203,-1.6175641059374994,0.05050241966632085,35.84145,0.3052387290715848,4,6,16,0
002,71,68.296150075,False,6,F#:maj,3,0,True,True,True,,,,49.37401,0.04395660726478212,5,7,16,0
002,72,69.233650075,True,8,Ab:min,0,1,True,True,True,-1.4976743668485473,-1.803345211108066,-0.3056708442595186,37.164165,0.4553336518213734,6,8,16,0
002,73,70.171150075,False,8,Ab:min,1,0,False,True,True,,,,48.163822,0.2578031586132351,7,9,16,0
002,74,71.108650075,True,3,Eb:min,2,1,True,True,True,-2.093234863812172,-2.0433223091091492,0.04991255470302258,26.384546,0.18664932471809548,8,10,16,0
002,75,72.046150075,False,3,Eb:min,3,0,False,True,True,,,,18.92237,0.30751899424816354,8,11,16,0
002,76,72.983650075,True,4,E:maj,0,1,True,True,True,-1.5259291659956726,-1.4571358848232336,0.06879328117243899,30.084076,0.9283720831791371,7,12,16,0
002,77,73.921150075,False,4,E:maj,1,0,False,True,True,,,,39.61977,0.018358492801560877,6,13,16,0
002,78,74.858650075,True,3,Eb:min,2,1,True,True,False,-2.0011855753529315,-1.8408841374982812,0.16030143785465034,28.507015,0.6492317864814428,5,14,16,0
002,79,75.796150075,False,3,Eb:min,3,0,True,True,True,,,,14.907296,0.14423392031063098,4,15,16,0
002,80,76.733650075,True,1,C#:min7,0,1,True,True,False,-2.039357263579245,-1.9205642357886337,0.1187930277906113,24.288113,0.49236888220282615,3,0,16,0
002,81,77.671150075,False,1,C#:min7,1,0,True,True,False,,,,37.139355,0.24772450543656488,2,1,16,0
002,82,78.608650075,True,6,F#:maj,2,1,True,True,True,-0.8571363598548304,-0.5851500227141945,0.2719863371406359,27.835234,0.439234121382025,1,2,16,0
002,83,79.546150075,False,6,F#:maj,3,0,False,True,True,,,,33.484856,0.129745722586871,0,3,16,0
002,84,80.483650075,True,11,B:sus2,0,1,True,True,True,-3.4324030673718475,-3.2345348921358474,0.1978681752360001,20.045452,0.5795087777056489,1,4,16,0
002,85,81.421150075,False,11,B:sus2,1,0,False,True,True,,,,18.671318,0.13648985845385697,2,5,16,0
002,86,82.370653264,True,11,B:maj,2,1,True,True,False,-0.690788132520882,-0.6378910704392556,0.05289706208162637,27.775658,0.165063470784522,3,6,16,0
002,87,83.33082638124999,False,11,B:maj,3,0,True,True,True,,,,12.660679,0.01228054236064513,4,7,16,0
002,88,84.26832638124999,False,11,B:maj,0,1,False,True,True,,,,34.045315,0.06081926551793426,5,8,16,0
002,89,85.20582638124999,False,11,B:maj,1,2,True,True,True,,,,24.72701,0.1460824731764203,6,9,16,0
002,90,86.14332638124999,False,11,B:maj,2,3,True,True,True,,,,20.619215,0.1621245590032241,7,10,16,0
002,91,87.08082638124999,False,11,B:maj,3,4,True,True,True,,,,25.983639,0.0646638394972866,8,11,16,0
002,92,88.01832638124999,True,8,Ab:min,0,5,True,True,True,-1.6391798816328378,-1.6885015575219056,-0.04932167588906777,28.02906,0.32347767751796763,9,12,16,0
002,93,88.95582638124999,False,8,Ab:min,1,0,False,True,True,,,,22.701647,0.1251986257191786,10,13,16,0
002,94,89.89332638124999,True,4,E:maj,2,1,True,True,True,-1.4380810796914412,-1.4157461743009645,0.022334905390476667,32.971336,0.48099052017084243,11,14,16,0
002,95,90.83082638124999,False,4,E:maj,3,0,False,True,True,,,,16.305801,0.42201160912925384,12,15,16,0
002,96,91.76832638125,True,8,Ab:min,0,1,True,True,True,-3.033089758301073,-3.5324486343694055,-0.4993588760683325,32.53524,0.41731669325091836,13,0,16,0
002,97,92.70582638125,False,8,Ab:min,1,0,False,True,True,,,,34.24086,0.11504470587582327,14,1,16,0
002,98,93.64332638125,True,3,Eb:min/b3,2,1,True,True,False,-2.093234863812172,-2.0433223091091492,0.04991255470302258,45.04324,0.368860957204478,14,2,16,0
002,99,94.58082638125,False,3,Eb:min/b3,3,0,False,True,False,,,,46.49163,0.13082581915451652,13,3,16,0
002,100,95.51832638125,True,4,E:maj,0,1,True,True,True,-1.5259291659956726,-1.4571358848232336,0.06879328117243899,30.661568,0.6091321579219897,12,4,16,0
002,101,96.45582638125,False,4,E:maj,1,0,False,True,True,,,,44.5024,0.20921209897886506,11,5,16,0
002,102,97.39332638125,False,4,E:maj,2,1,False,True,True,,,,30.431274,0.025400085588265342,10,6,16,0
002,103,98.33082638125,True,6,F#:7/5,3,2,False,True,False,-0.859099210384681,-0.926312290335174,-0.06721307995049308,29.823477,0.3066997769053722,9,7,16,0
002,104,99.26832638125,True,11,B:maj,0,0,False,True,False,-0.9661406636092794,-0.8176497684451669,0.1484908951641125,39.9998,0.27502600891752693,8,8,16,0
002,105,100.20582638125,False,11,B:maj,1,0,True,True,True,,,,25.216934,0.2254123628708985,7,9,16,0
002,106,101.14332638125,True,6,F#:maj,2,1,True,True,True,-1.6680665256038203,-1.6175641059374994,0.05050241966632085,26.627262,0.1355046748059079,6,10,16,0
002,107,102.08082638125,False,6,F#:maj,3,0,False,True,True,,,,26.212381,0.23190730303010165,5,11,16,0
002,108,103.01832638125,True,4,E:maj,0,1,True,True,True,-2.0071157946519658,-1.989250417282157,0.017865377369808755,38.150826,0.5051581973264287,4,12,16,0
002,109,103.95582638125,False,4,E:maj,1,0,False,True,True,,,,37.22485,0.08694988310313256,3,13,16,0
